user_id,item_id,predicted_rating
0,13,41.64086
0,401,41.20068
0,170,38.239162
0,364,38.19685
0,365,37.956825
1,6,40.22317
1,289,37.329475
1,368,35.831577
1,441,34.072906
1,356,33.76371
2,74,29.678684
2,120,29.50032
2,294,29.36648
2,280,25.878922
2,40,24.859753
3,141,47.42942
3,341,39.995346
3,453,35.47987
3,467,35.050552
3,4,35.008095
4,300,40.380856
4,7,39.489365
4,432,38.4569
4,414,33.249115
4,323,32.404026
5,465,40.566235
5,126,34.98659
5,240,32.595314
5,156,31.88123
5,58,31.495464
6,332,44.788067
6,142,33.033035
6,81,24.070045
6,80,23.09378
6,319,23.067978
7,190,47.27452
7,226,43.59705
7,240,43.037407
7,84,37.693794
7,7,37.603115
8,78,36.816174
8,375,31.891428
8,395,31.36808
8,79,30.071077
8,132,29.406658
9,385,36.381035
9,213,35.18046
9,257,34.39145
9,471,33.825092
9,245,33.312576
10,2,38.625298
10,270,34.308304
10,229,32.74694
10,26,31.05259
10,391,29.873932
11,331,49.033676
11,212,36.709534
11,7,35.788536
11,138,35.52452
11,130,30.301022
12,444,24.635635
12,63,24.538784
12,418,24.454346
12,405,23.216854
12,419,23.168104
13,108,34.89986
13,84,34.69705
13,9,32.164307
13,135,30.529228
13,290,30.477306
14,238,38.602974
14,221,31.823578
14,463,31.72027
14,16,31.327358
14,335,29.262356
15,165,46.644775
15,15,34.393158
15,346,33.30745
15,233,31.547104
15,303,30.639484
16,393,35.57366
16,131,34.80634
16,0,33.223083
16,251,30.824745
16,239,28.590183
17,197,39.90881
17,274,39.465553
17,348,38.3348
17,81,34.637558
17,80,33.30426
18,365,40.590027
18,328,34.609108
18,46,34.28076
18,51,32.051502
18,422,30.196365
19,352,39.198677
19,154,32.799152
19,342,31.911564
19,208,31.482285
19,8,28.806694
20,56,38.31269
20,136,37.641155
20,251,35.16062
20,153,34.3429
20,13,30.15386
21,245,43.080254
21,202,38.60513
21,219,37.660477
21,192,33.460793
21,266,33.349354
22,45,38.472923
22,386,34.79039
22,57,29.803768
22,139,28.941803
22,371,28.837059
23,266,37.411263
23,332,31.787682
23,160,30.007524
23,7,29.860592
23,265,29.80014
24,349,38.82773
24,475,33.613857
24,310,28.12046
24,470,27.19984
24,474,25.859396
25,366,36.76287
25,301,35.603653
25,97,31.288177
25,240,31.219748
25,56,30.631065
26,321,46.421997
26,13,39.027546
26,398,32.07361
26,214,31.146343
26,482,30.679104
27,327,46.470367
27,310,46.14543
27,108,38.577194
27,73,34.86943
27,214,33.774605
28,371,52.939575
28,160,46.389423
28,402,39.010284
28,217,28.768257
28,90,28.761913
29,393,49.637863
29,387,28.640442
29,80,26.932278
29,207,25.738937
29,471,25.592012
30,0,48.60945
30,312,47.265266
30,418,37.006866
30,177,30.564533
30,403,30.49642
31,45,45.079544
31,202,38.66353
31,258,36.624336
31,63,34.37042
31,464,34.2705
32,195,45.154465
32,471,32.903496
32,426,32.167614
32,369,31.448397
32,227,26.857847
33,129,40.074783
33,371,32.52384
