user_id,item_id,predicted_rating
0,13,41.64086236855755
0,401,41.20067963462377
0,170,38.239162461326075
0,364,38.19684827067139
0,365,37.95682222282276
1,6,40.22316789342017
1,289,37.329475859980704
1,368,35.83157688240689
1,441,34.072904749373464
1,356,33.76371157491024
2,74,29.6786861139446
2,120,29.500318819830866
2,294,29.366482075285248
2,280,25.878920448035032
2,40,24.85975303111212
3,141,47.42942227604161
3,341,39.9953439872249
3,453,35.47987063222665
3,467,35.0505554988547
3,4,35.00809573696863
4,300,40.38085635643925
4,7,39.489367515965064
4,432,38.456903324194016
4,414,33.24911761824706
4,323,32.404029020157715
5,465,40.56623233258304
5,126,34.986590786856375
5,240,32.595316230896486
5,156,31.88123071279467
5,58,31.495462148071443
6,332,44.7880644361062
6,142,33.0330349309133
6,81,24.070044209571556
6,80,23.093782272128514
6,319,23.06797938962914
7,190,47.2745190583868
7,226,43.597050605887915
7,240,43.037407304979865
7,84,37.693796973538156
7,7,37.60311792242601
8,78,36.81617329782955
8,375,31.891425381057758
8,395,31.368078744722716
8,79,30.07107742553702
8,132,29.40665907181151
9,385,36.381036686598335
9,213,35.18046101290331
9,257,34.39144921472471
9,471,33.82509166375728
9,245,33.31257097357969
10,2,38.62529642416112
10,270,34.308307408174045
10,229,32.74694297326586
10,26,31.052589081248875
10,391,29.873931127081725
11,331,49.03367686174712
11,212,36.70952993617843
11,7,35.78853547170431
11,138,35.52452085419508
11,130,30.301022015733952
12,444,24.635634672364752
12,63,24.538783320373952
12,418,24.454343514174596
12,405,23.21685476886587
12,419,23.168104003025213
13,108,34.89985855176298
13,84,34.69704820208884
13,9,32.164306681468574
13,135,30.529223546418958
13,290,30.477307236583037
14,238,38.602973276862386
14,221,31.823578826547966
14,463,31.72027088825753
14,16,31.32735672650441
14,335,29.262356352901612
15,165,46.64477787754549
15,15,34.39315659419849
15,346,33.307451950621186
15,233,31.547102023784873
15,303,30.639483765655065
16,393,35.573659081835046
16,131,34.80633952835761
16,0,33.22308213343452
16,251,30.824744756904266
16,239,28.59018406385298
17,197,39.90880772124026
17,274,39.46555485936386
17,348,38.33479781966746
17,81,34.63755641076906
17,80,33.30426217281831
18,365,40.590025401021194
18,328,34.60911016005989
18,46,34.28076223122258
18,51,32.051502644289116
18,422,30.196366693218902
19,352,39.19867955106279
19,154,32.79915456471107
19,342,31.9115661584012
19,208,31.482284550705835
19,8,28.80669556689872
20,56,38.312690878897264
20,136,37.64115368157987
20,251,35.160621859801616
20,153,34.34289844454729
20,13,30.15386106472152
21,245,43.08025206974528
21,202,38.60512942509816
21,219,37.66047903894856
21,192,33.460796786912496
21,266,33.34935062556012
22,45,38.47292398739668
22,386,34.79038992625083
22,57,29.803767403094938
22,139,28.94180180600671
22,371,28.837060983966474
23,266,37.41126176961768
23,332,31.78767716680241
23,160,30.007523899249886
23,7,29.86059212415016
23,265,29.800141154771943
24,349,38.82773179790354
24,475,33.613858021824605
24,310,28.120459580558048
24,470,27.199840633623133
24,474,25.85939489033512
25,366,36.76287424490807
25,301,35.60365123915359
25,97,31.288177242858538
25,240,31.219749280736558
25,56,30.631067948967672
26,321,46.42199838793631
26,13,39.027548172102236
26,398,32.07360941086719
26,214,31.14634151309746
26,482,30.679105387147615
27,327,46.47036371472056
27,310,46.14543239266513
27,108,38.57719264416228
27,73,34.869428453756356
27,214,33.77460624087513
28,371,52.93956944287342
28,160,46.38941865752077
28,402,39.010283117093564
28,217,28.76825731219997
28,90,28.761911808930538
29,393,49.63786282232119
29,387,28.640443404919058
29,80,26.93227858950155
29,207,25.73893801040645
29,471,25.592012277986484
30,0,48.60945241717479
30,312,47.265264988088596
30,418,37.00686207832612
30,177,30.564530992753866
30,403,30.49642116874279
31,45,45.07954651204939
31,202,38.66352861733511
31,258,36.62433608720687
31,63,34.370417919562485
31,464,34.27050054593361
32,195,45.15446137880656
32,471,32.90349510951579
32,426,32.167613992183455
32,369,31.448396444572317
32,227,26.85784735625407
33,129,40.07478416772537
33,371,32.523844176732666
33,335,29.307434095244727
33,139,29.00388584875752
33,458,28.63298026708822
34,444,39.19060065661953
34,463,36.684094756812804
34,13,36.30231734491353
34,46,34.36500733990595
34,15,26.85939968626427
35,371,46.49251799896159
35,327,33.83902132124655
35,259,33.46245644558122
35,231,30.361276263963454
35,114,29.884505068959285
36,372,44.726868321826146
36,367,35.914078663883416
36,251,32.2461718573046
36,471,31.857532165886866
36,168,31.26287341835388
37,414,39.90807798939834
37,206,37.55018429226035
37,218,35.45762243251418
37,122,34.8630104707841
37,352,32.5306337064259
38,399,36.71753058974625
38,375,33.39801356058923
38,303,32.78874346581743
38,266,31.512837750280703
38,364,29.326931774069266
39,108,50.40659695143826
39,180,39.795266053720745
39,450,38.71556733183936
39,207,32.44394133380081
39,213,31.17906939584107
40,270,43.17955999670869
40,173,32.661190858571345
40,354,31.881116638285576
40,52,28.79608690778592
40,33,27.64480134488673
41,80,35.09264182882887
41,212,34.40199004757464
41,447,28.932658860924732
41,138,28.255069282866714
41,388,25.05614102980342
42,56,41.74518398936522
42,450,40.59303475975129
42,86,35.95512190933405
42,255,35.004269620392016
42,391,34.90225026139544
43,475,42.913365804414966
43,191,41.38477751572843
43,407,31.945923204419643
43,402,30.719275370180583
43,315,30.04856730986554
44,268,41.52523632390168
44,221,38.32164834366082
44,78,35.247969767066046
44,32,34.456626150719245
44,235,32.64537865258387
45,73,38.05686760254959
45,467,36.098875347026045
45,308,32.15592823250364
45,306,30.792597392835873
45,144,30.351728387128126
46,449,36.09832323493464
46,336,28.169089843878158
46,228,27.23127562687055
46,458,26.973973012478456
46,479,24.25913329327516
47,16,32.94152505276507
47,432,32.02563670745901
47,449,28.929858510795896
47,340,28.472764917055287
47,120,26.725322648293425
48,299,60.996360394445766
48,57,42.787888198053466
48,7,42.059461430987184
48,190,39.745555982593764
48,438,33.27046596755115
49,143,32.80705079864471
49,214,26.256768743373442
49,377,25.690603173779706
49,73,24.652544280740756
49,260,21.589611194923446
50,77,43.078549671255196
50,342,43.06016163327807
50,289,36.60140848763548
50,217,35.99904108193314
50,266,35.35297356439625
51,273,37.95440625294722
51,360,28.445280241295848
51,80,27.697990784453843
51,399,26.711470438228034
51,420,25.47781821894385
52,341,40.0383117444582
52,282,38.925473499968135
52,140,34.829074409144255
52,206,30.732632588468043
52,57,29.671143546690224
53,73,27.067672956134505
53,45,26.841940967455916
53,23,26.051370479571943
53,220,25.77203286442438
53,114,25.11968459237758
54,416,37.532314145643774
54,100,36.67964469788799
54,402,33.24587580483309
54,345,32.09948267217697
54,283,30.24589513899675
55,447,44.18100608279323
55,183,35.54991940184542
55,55,35.10430749405499
55,329,32.290775164019124
55,480,32.11531681155098
56,86,38.17570574178483
56,339,36.577941194498706
56,40,29.57515127062765
56,404,29.21815444360701
56,102,27.820891416490934
57,163,39.03198549001617
57,449,34.597212118826135
57,260,34.361094432909596
57,3,31.29917377098822
57,414,30.793959419730392
58,35,33.37301611735826
58,44,33.2092567873362
58,378,29.864981624580924
58,368,28.485714452585086
58,343,27.150516203558837
59,485,34.313695305157424
59,486,30.782228573838903
59,438,30.167452092274395
59,453,28.652630881159943
59,212,26.76132447867758
60,462,40.29387467171336
60,446,37.2727589590846
60,97,35.021966980004585
60,10,33.20050888204081
60,480,30.196575638191177
61,449,33.30165939125911
61,130,30.07792259320706
61,31,29.439084720157254
61,123,28.476462734343453
61,45,27.782432904376467
62,289,40.55145703732417
62,254,36.846234567161574
62,165,36.52748109018205
62,48,36.222580643342596
62,325,35.77551560916917
63,114,38.205533860359715
63,28,37.24131605392893
63,452,36.920613533379026
63,443,36.038005639452685
63,94,34.1941487798247
64,220,42.79171139206185
64,47,39.06349593065652
64,393,33.82578121980549
64,80,32.03810491089689
64,97,30.27194745010771
65,466,44.75283687872543
65,190,42.08757474373573
65,251,38.13068632492728
65,126,35.333098499633465
65,385,33.031953131968834
66,192,40.62780451905955
66,449,38.55704206367868
66,480,37.94067415885464
66,260,37.11976618753713
66,12,37.0794331939987
67,192,55.597553012324845
67,464,41.303283746307514
67,294,37.31353544229467
67,477,36.56029169048304
67,81,29.965733061901382
68,377,64.75145440539092
68,32,48.22896629926905
68,462,44.977144844556875
68,135,43.130258128551574
68,80,39.05364791196495
69,185,39.888288563283346
69,263,35.92499875543599
69,186,32.43253222663209
69,280,29.76106615309604
69,346,28.55853835384672
70,386,51.34510226393415
70,384,45.718486424274914
70,114,42.01514503704475
70,45,37.267860688249556
70,461,36.773891273649234
71,246,46.50004847445834
71,463,30.049204713973545
71,32,30.001120568733462
71,61,26.483266071725044
71,473,25.265322615513256
72,389,53.922617945827064
72,476,48.47766160561879
72,159,41.87985304828011
72,141,40.67196452775377
72,405,34.500396522147284
73,347,40.374953163336286
73,282,35.44994162547969
73,12,35.40196271686582
73,217,34.72825838287544
73,240,29.979735167158154
74,239,33.27122023181313
74,94,30.5928740774372
74,96,26.919661955925
74,465,25.20432782966767
74,411,23.60040541507929
75,138,36.6254044024317
75,27,36.06598581535746
75,308,34.73728987568758
75,235,33.13734860952906
75,332,33.11291607876017
76,425,41.29328834496393
76,90,32.546589165848516
76,413,30.884218735823506
76,101,29.234193816689842
76,325,29.1020024052766
77,372,25.422351425375318
77,229,24.87740593749133
77,323,22.021220920496404
77,70,20.840598108938238
77,357,19.371347406502373
78,357,45.739334364777626
78,297,45.31897945753371
78,405,37.788185013688626
78,334,36.97870440010676
78,329,31.975843775370688
79,193,38.729751037196976
79,269,36.6052992222123
79,7,35.56655344886805
79,343,32.85757084635918
79,130,32.05881325921622
80,395,34.696766612562584
80,335,33.159348453853234
80,385,32.21897337901332
80,471,30.646384174154363
80,10,26.8397597177142
81,19,38.99265244465401
81,231,32.418825031328154
81,249,31.269119601103206
81,103,30.964444699495527
81,184,30.429449859603267
82,469,46.13021025383641
82,460,40.2972778369933
82,421,38.57280847042259
82,315,35.455588113953446
82,71,33.12643170662916
83,170,39.13694807233432
83,298,32.28883346287458
83,261,31.779202181816345
83,32,31.083970664836905
83,391,28.59805211709682
84,361,47.92832100018924
84,176,40.451791509817866
84,441,37.78705903853267
84,448,32.296064732679405
84,372,30.849664848972225
85,282,34.608396172026104
85,54,31.474109055343607
85,476,29.99399249907736
85,393,29.793651143262316
85,270,27.938399930878713
86,285,46.5577880733555
86,345,36.64946711643977
86,301,35.414855645791796
86,335,34.68773398863674
