user_id,item_id,predicted_rating
0,38,31.597424
0,90,28.947098
0,220,25.154568
0,189,24.405369
0,23,23.777985
1,199,48.485195
1,23,46.78839
1,60,46.775223
1,37,44.249954
1,35,38.503952
2,98,35.938965
2,244,31.926636
2,101,29.453325
2,49,29.197723
2,195,29.092628
3,62,43.550762
3,172,39.833687
3,93,37.708668
3,108,32.984993
3,74,29.130894
4,149,46.01685
4,199,36.953114
4,16,35.167583
4,82,33.650333
4,180,30.548897
5,34,36.643536
5,42,33.63338
5,179,30.603394
5,86,29.392258
5,168,27.837963
6,208,35.363335
6,39,34.30816
6,172,33.44036
6,74,32.224052
6,73,31.404518
7,4,50.50788
7,77,50.251595
7,111,48.262077
7,116,31.237015
7,190,28.005676
8,222,38.595093
8,81,36.37418
8,91,32.96315
8,184,32.39698
8,97,29.572218
9,52,60.042976
9,169,47.813244
9,131,39.5039
9,247,38.350098
9,182,35.065186
10,248,53.738255
10,201,36.094196
10,221,31.674625
10,151,25.95831
10,28,25.82796
11,23,78.23832
11,37,57.764038
11,117,52.47523
11,60,46.485474
11,186,34.50812
12,231,38.315216
12,62,29.84534
12,22,29.694513
12,44,29.142056
12,48,27.511961
13,98,46.932312
13,41,42.90184
13,10,38.411896
13,225,33.81151
13,5,31.009222
14,138,41.10845
14,13,37.5711
14,22,37.00273
14,66,32.512386
14,0,29.45829
15,240,49.058067
15,126,46.803383
15,60,45.381912
15,8,44.168633
15,123,39.86283
16,28,40.45208
16,216,39.59556
16,172,31.740902
16,101,28.364838
16,29,27.474056
17,181,38.30999
17,12,37.9731
17,227,33.933575
17,68,33.7313
17,100,32.189533
18,137,39.135635
18,39,32.87088
18,28,27.823318
18,177,26.488247
18,149,26.196615
19,207,32.247807
19,235,31.10448
19,82,30.490963
19,184,29.286676
19,34,28.680096
20,49,36.512398
20,144,34.4446
20,114,31.718996
20,194,31.474247
20,146,30.682327
21,239,29.491863
21,17,26.99725
21,199,25.903528
21,60,22.110783
21,116,19.3106
22,151,44.597244
22,243,41.881382
22,165,36.961838
22,119,36.62297
22,182,34.404533
23,195,40.14756
23,157,37.040325
23,46,33.716652
23,189,32.555748
23,102,32.328636
24,227,40.21717
24,184,37.33561
24,11,31.807142
24,165,29.010445
24,115,28.202915
25,2,31.964077
25,115,25.468891
25,14,22.64805
25,142,21.995705
25,51,21.64105
26,190,26.823246
26,79,25.277018
26,48,25.05307
26,243,25.051126
26,18,24.090158
27,150,49.324474
27,144,44.809875
27,68,41.287285
27,162,31.487667
27,235,30.28758
28,138,48.619026
28,214,38.389412
28,235,30.50391
28,177,30.208496
28,60,26.10777
29,222,46.75469
29,171,45.04516
29,91,44.404835
29,126,40.15468
29,136,37.95198
30,235,43.425575
30,220,42.854202
30,22,40.194733
30,190,36.492672
30,7,35.00738
31,227,51.844276
31,35,35.649036
31,216,33.66948
31,7,27.652178
31,93,21.699991
32,3,40.66043
32,48,37.27904
32,191,29.602867
32,116,27.534992
32,59,27.179379
