user_id,item_id,predicted_rating
0,38,31.596725
0,90,28.94513
0,220,25.152191
0,189,24.403473
0,23,23.775726
1,199,48.48369
1,23,46.785507
1,60,46.772278
1,37,44.247147
1,35,38.500397
2,98,35.93605
2,244,31.923553
2,105,31.470673
2,101,29.451096
2,49,29.195557
3,62,43.547974
3,172,39.829178
3,93,37.703506
3,108,32.98227
3,74,29.127762
4,149,46.012985
4,199,36.951004
4,16,35.16629
4,82,33.64746
4,180,30.545822
5,34,36.641815
5,42,33.628143
5,179,30.599579
5,86,29.389832
5,168,27.836426
6,208,35.362167
6,39,34.30603
6,172,33.43776
6,74,32.22162
6,73,31.403961
7,4,50.5047
7,77,50.247955
7,111,48.25859
7,116,31.23529
7,190,28.004852
8,222,38.592697
8,81,36.369934
8,91,32.959564
8,184,32.39502
8,97,29.569702
9,52,60.036026
9,169,47.810303
9,131,39.500732
9,247,38.345978
9,182,35.06256
10,248,53.733673
10,201,36.091507
10,221,31.67189
10,151,25.957443
10,28,25.827026
11,23,78.232605
11,37,57.762314
11,117,52.47023
11,60,46.48271
11,186,34.50444
12,231,38.311295
12,62,29.843826
12,22,29.69252
12,44,29.139084
12,48,27.510086
13,98,46.928467
13,41,42.900345
13,10,38.40854
13,225,33.80966
13,5,31.005203
14,138,41.10533
14,13,37.56865
14,22,37.00241
14,66,32.510376
14,0,29.45581
15,240,49.054535
15,126,46.80066
15,60,45.379242
15,8,44.166824
15,123,39.859222
16,28,40.44922
16,216,39.594177
16,172,31.738525
16,101,28.36377
16,29,27.472351
17,181,38.30786
17,12,37.970566
17,227,33.932236
17,68,33.728333
17,100,32.18724
18,137,39.133804
18,39,32.868103
18,28,27.820984
18,177,26.486588
18,149,26.194214
19,207,32.244827
19,235,31.101242
19,82,30.487427
19,184,29.284409
19,34,28.67836
20,49,36.51114
20,144,34.440872
20,114,31.717285
20,194,31.471344
20,146,30.680649
21,239,29.48854
21,17,26.996292
21,199,25.90274
21,60,22.110352
21,116,19.308746
22,151,44.59488
22,243,41.87651
22,165,36.960846
22,119,36.619125
22,182,34.401947
23,195,40.14441
23,157,37.03778
23,46,33.71341
23,189,32.55304
23,102,32.327377
24,227,40.214767
24,184,37.332504
24,11,31.804
